dateCreated,dateUpdated,status,scrape_date,title,body,full_review,rating,isRecommended,helpfulCount,unhelpfulCount,isIncentivized,productName,productVariantName,productUrl,productImageUrl,variantId,tags,attributesWithRating,productAttributes,adaptability_for_various_users_mention,adaptability_for_various_users_sentiment,adjustable_features_mention,adjustable_features_sentiment,armrest_and_headrest_features_mention,armrest_and_headrest_features_sentiment,backrest_comfort_and_adjustability_mention,backrest_comfort_and_adjustability_sentiment,comparison_with_competitors_mention,comparison_with_competitors_sentiment,cost_vs_value_mention,cost_vs_value_sentiment,customer_loyalty_and_satisfaction_mention,customer_loyalty_and_satisfaction_sentiment,customer_service_mention,customer_service_sentiment,delivery_and_packaging_mention,delivery_and_packaging_sentiment,ease_of_assembly_mention,ease_of_assembly_sentiment,longevity_mention,longevity_sentiment,lumbar_support_quality_mention,lumbar_support_quality_sentiment,material_and_build_quality_mention,material_and_build_quality_sentiment,posture_and_extended_sitting_comfort_mention,posture_and_extended_sitting_comfort_sentiment,recommendations_for_specific_users_mention,recommendations_for_specific_users_sentiment,seat_cushion_firmness_mention,seat_cushion_firmness_sentiment,tall_mention,tall_sentiment,visual_appeal_and_fit_mention,visual_appeal_and_fit_sentiment,warranty_and_return_policies_mention,warranty_and_return_policies_sentiment,wheels_and_floor_compatibility_mention,wheels_and_floor_compatibility_sentiment
2022-10-02T13:59:10.490Z,2022-10-02T13:59:10.490Z,approved,2024-11-28,Well built and comfortable,Easy to assemble but heavy. The chair appears it will last a long time. Seat cushion is comfortable but supported.,Well built and comfortable: Easy to assemble but heavy. The chair appears it will last a long time. Seat cushion is comfortable but supported.,5,1.0,0,0,False,Verve Chair,,//www.branchfurniture.com/products/verve-chair,https://cdn.shopify.com/s/files/1/0124/5662/4187/products/coralherocopy_x280.jpg?v=1652368917,,,,,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,1,positive,0,not mentioned,1,positive,1,positive,0,not mentioned,1,positive,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned
2022-09-26T00:48:22.297Z,2022-09-26T00:48:22.297Z,approved,2024-11-28,Great chair!,"I've been using this chair for a few weeks now. I wanted a chair with lumbar support since I work from home and spend many hours at my desk. This chair has been very comfortable and supportive. It's also very stylish and looks great. I highly recommend this chair if you spend long hours working from home. However, I agree with other reviews that the arms can be a bit touchy to adjust, but it's not a deal-breaker. Overall, one of the most comfortable and supportive office chairs I've used.","Great chair!: I've been using this chair for a few weeks now. I wanted a chair with lumbar support since I work from home and spend many hours at my desk. This chair has been very comfortable and supportive. It's also very stylish and looks great. I highly recommend this chair if you spend long hours working from home. However, I agree with other reviews that the arms can be a bit touchy to adjust, but it's not a deal-breaker. Overall, one of the most comfortable and supportive office chairs I've used.",5,1.0,0,0,False,Verve Chair,,//www.branchfurniture.com/products/verve-chair,https://cdn.shopify.com/s/files/1/0124/5662/4187/products/coralherocopy_x280.jpg?v=1652368917,,,,,0,not mentioned,1,neutral,1,negative,1,positive,0,not mentioned,1,positive,1,positive,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,1,positive,1,positive,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,0,not mentioned,0,not mentioned
2022-09-23T23:52:58.813Z,2022-09-23T23:52:58.813Z,approved,2024-11-28,Nice looking chair,Use it pretty much every day. Looks great.,Nice looking chair: Use it pretty much every day. Looks great.,5,1.0,0,0,False,Verve Chair,,//www.branchfurniture.com/products/verve-chair,https://cdn.shopify.com/s/files/1/0124/5662/4187/products/coralherocopy_x280.jpg?v=1652368917,,,,,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,0,not mentioned,0,not mentioned
2022-09-23T09:59:10.327Z,2022-09-23T09:59:10.327Z,approved,2024-11-28,Pretty good chair,"It’s beautiful, and went together easily. Initially the seat seemed to angle forward in the front. Either I’ve gotten used to it, or it’s settled in. The fabric is easy to snag; beware if you have a cat. Overall good.","Pretty good chair: It’s beautiful, and went together easily. Initially the seat seemed to angle forward in the front. Either I’ve gotten used to it, or it’s settled in. The fabric is easy to snag; beware if you have a cat. Overall good.",5,1.0,0,0,False,Verve Chair,,//www.branchfurniture.com/products/verve-chair,https://cdn.shopify.com/s/files/1/0124/5662/4187/products/coralherocopy_x280.jpg?v=1652368917,,,,,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,0,not mentioned,0,not mentioned,1,neutral,1,neutral,0,not mentioned,1,neutral,0,not mentioned,1,positive,0,not mentioned,0,not mentioned
2022-09-21T20:52:24.007Z,2022-09-21T20:52:24.007Z,approved,2024-11-28,Really great home office chair,"Perfect blend of design, comfort, and price.","Really great home office chair: Perfect blend of design, comfort, and price.",5,1.0,0,0,False,Verve Chair,,//www.branchfurniture.com/products/verve-chair,https://cdn.shopify.com/s/files/1/0124/5662/4187/products/coralherocopy_x280.jpg?v=1652368917,,,,,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,0,not mentioned,0,not mentioned
2022-09-21T17:02:12.237Z,2022-09-21T17:02:12.237Z,approved,2024-11-28,Great chair and value,"I bought a Verve after looking at much more expensive chairs. Stumbled on a few reviews of the Verve and the Ergonomic Chair, so decided to pay half as much to get one. I love my Verve. Comfortable, supportive. Easy to work in it. Definitely recommend!","Great chair and value: I bought a Verve after looking at much more expensive chairs. Stumbled on a few reviews of the Verve and the Ergonomic Chair, so decided to pay half as much to get one. I love my Verve. Comfortable, supportive. Easy to work in it. Definitely recommend!",5,1.0,0,0,False,Verve Chair,,//www.branchfurniture.com/products/verve-chair,https://cdn.shopify.com/s/files/1/0124/5662/4187/products/coralherocopy_x280.jpg?v=1652368917,,,,,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,1,positive,1,positive,1,positive,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,1,positive,1,positive,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,0,not mentioned,0,not mentioned
2022-09-21T15:34:39.223Z,2022-09-21T15:34:39.223Z,approved,2024-11-28,Great chair - Easy Set-up,"Great communication about my order and delivery. Everything was packaged with care and it was very simple to assemble because all the parts and pieces were organized with clear instructions. The chair, of course, is super comfy. I've transitioned to working fully remote and spend a lot of time on the computer and in virtual meetings, so having a comfortable and ergonomic chair is a necessity - and this chair checks the boxes and more.","Great chair - Easy Set-up: Great communication about my order and delivery. Everything was packaged with care and it was very simple to assemble because all the parts and pieces were organized with clear instructions. The chair, of course, is super comfy. I've transitioned to working fully remote and spend a lot of time on the computer and in virtual meetings, so having a comfortable and ergonomic chair is a necessity - and this chair checks the boxes and more.",5,1.0,0,0,False,Verve Chair,,//www.branchfurniture.com/products/verve-chair,https://cdn.shopify.com/s/files/1/0124/5662/4187/products/coralherocopy_x280.jpg?v=1652368917,,,,,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,0,not mentioned,1,positive,1,positive,1,positive,0,not mentioned,1,positive,1,positive,1,positive,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned
2022-09-21T02:06:02.347Z,2022-09-21T02:06:02.347Z,approved,2024-11-28,All Day Comfort,"I love this chair, I’ve noticed a big improvement in my hip pain. It’s supportive but also flexible, very comfortable to work in all day.","All Day Comfort: I love this chair, I’ve noticed a big improvement in my hip pain. It’s supportive but also flexible, very comfortable to work in all day.",5,1.0,0,0,False,Verve Chair,,//www.branchfurniture.com/products/verve-chair,https://cdn.shopify.com/s/files/1/0124/5662/4187/products/coralherocopy_x280.jpg?v=1652368917,,,,,1,positive,1,positive,0,not mentioned,1,positive,0,not mentioned,1,positive,1,positive,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,1,positive,1,positive,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned
2022-09-21T01:12:18.537Z,2022-09-21T01:12:18.537Z,approved,2024-11-28,A+,Exceptional design,A+: Exceptional design,5,1.0,0,0,False,Verve Chair,,//www.branchfurniture.com/products/verve-chair,https://cdn.shopify.com/s/files/1/0124/5662/4187/products/coralherocopy_x280.jpg?v=1652368917,,,,,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,0,not mentioned,0,not mentioned
2022-09-21T01:11:17.290Z,2022-09-21T01:11:17.290Z,approved,2024-11-28,Love the Verve Chair,"Love the chair - highest quality, extremely comfortable and looks great!","Love the Verve Chair: Love the chair - highest quality, extremely comfortable and looks great!",5,1.0,0,0,False,Verve Chair,,//www.branchfurniture.com/products/verve-chair,https://cdn.shopify.com/s/files/1/0124/5662/4187/products/coralherocopy_x280.jpg?v=1652368917,,,,,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,1,positive,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,1,positive,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,0,not mentioned,0,not mentioned
2022-09-20T22:57:32.047Z,2022-09-20T22:57:32.047Z,approved,2024-11-28,Amazing Quality Chair,"Received the chair about a week and a half after I ordered it. This chair is seriously awesome. It’s night and day compared to the last chair I owned. My last chair was about $300 off of Amazon and it was horrible. The lumbar support didn’t even touch the back of the chair and didn’t adjust in any way, only went up and down, the seat went flat after 3 months, and it had a deafening creak every time I moved an inch. It was so bad, I actually preferred to work from the couch every day, which was painful on my back. The Verve chair is the opposite. Adjusts in multiple different ways, the fabric is great quality, strong and breathable, plush but firm seat, and I actually feel a difference in my posture with the lumbar support. I highly recommend this chair, the price point is more than Amazon or Wayfair chairs but is so worth the investment.","Amazing Quality Chair: Received the chair about a week and a half after I ordered it. This chair is seriously awesome. It’s night and day compared to the last chair I owned. My last chair was about $300 off of Amazon and it was horrible. The lumbar support didn’t even touch the back of the chair and didn’t adjust in any way, only went up and down, the seat went flat after 3 months, and it had a deafening creak every time I moved an inch. It was so bad, I actually preferred to work from the couch every day, which was painful on my back. The Verve chair is the opposite. Adjusts in multiple different ways, the fabric is great quality, strong and breathable, plush but firm seat, and I actually feel a difference in my posture with the lumbar support. I highly recommend this chair, the price point is more than Amazon or Wayfair chairs but is so worth the investment.",5,1.0,0,0,False,Verve Chair,,//www.branchfurniture.com/products/verve-chair,https://cdn.shopify.com/s/files/1/0124/5662/4187/products/coralherocopy_x280.jpg?v=1652368917,,,,,1,positive,1,positive,0,not mentioned,1,positive,1,positive,1,positive,1,positive,0,not mentioned,1,positive,0,not mentioned,0,not mentioned,1,positive,1,positive,1,positive,0,not mentioned,1,positive,0,not mentioned,1,positive,0,not mentioned,0,not mentioned
2022-09-20T19:13:14.217Z,2022-09-20T19:13:14.217Z,approved,2024-11-28,Took a chance and it paid off huge!,"I was pretty anxious about buying an office chair online without ever having sat in it - but as soon as I sat down, I knew I'd made a good choice. One week in, I've decide it's a great choice!!! I love this chair. The seat is the perfect level of soft but supportive, and the back's flexibility makes me smile every time I lean back! It took just seconds to figure out how I wanted to adjust everything. I echo some other reviews that mention the arms being a little funny to adjust - very sensitive to the touch - but that's just a teeny quibble. Easy to assemble by myself, all the tools provided. Really thrilled with this investment and eager to recommend to my friends.","Took a chance and it paid off huge!: I was pretty anxious about buying an office chair online without ever having sat in it - but as soon as I sat down, I knew I'd made a good choice. One week in, I've decide it's a great choice!!! I love this chair. The seat is the perfect level of soft but supportive, and the back's flexibility makes me smile every time I lean back! It took just seconds to figure out how I wanted to adjust everything. I echo some other reviews that mention the arms being a little funny to adjust - very sensitive to the touch - but that's just a teeny quibble. Easy to assemble by myself, all the tools provided. Really thrilled with this investment and eager to recommend to my friends.",5,1.0,0,0,False,Verve Chair,,//www.branchfurniture.com/products/verve-chair,https://cdn.shopify.com/s/files/1/0124/5662/4187/products/coralherocopy_x280.jpg?v=1652368917,,,,,0,not mentioned,1,positive,1,negative,1,positive,0,not mentioned,1,positive,1,positive,0,not mentioned,0,not mentioned,1,positive,0,not mentioned,1,positive,1,positive,1,positive,0,not mentioned,1,positive,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned
2022-09-20T17:04:09.427Z,2022-09-20T17:04:09.427Z,approved,2024-11-28,Perfect,Will never go back to a lesser quality chair- the design and the quality are unmatched. By far the easiest instillation ever on a disassembled product.,Perfect: Will never go back to a lesser quality chair- the design and the quality are unmatched. By far the easiest instillation ever on a disassembled product.,5,1.0,0,0,False,Verve Chair,,//www.branchfurniture.com/products/verve-chair,https://cdn.shopify.com/s/files/1/0124/5662/4187/products/coralherocopy_x280.jpg?v=1652368917,,,,,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,1,positive,0,not mentioned,0,not mentioned,1,positive,0,not mentioned,0,not mentioned,1,positive,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,0,not mentioned,0,not mentioned
2022-09-20T07:41:02.190Z,2022-09-20T07:41:02.190Z,approved,2024-11-28,Great chair,Easy to set up and comfortable,Great chair: Easy to set up and comfortable,5,1.0,0,0,False,Verve Chair,,//www.branchfurniture.com/products/verve-chair,https://cdn.shopify.com/s/files/1/0124/5662/4187/products/coralherocopy_x280.jpg?v=1652368917,,,,,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned
2022-09-20T01:00:58.553Z,2022-09-20T01:00:58.553Z,approved,2024-11-28,"High Quality, well-engineered.","Great overall experience. The packaging was superb, making the assembly of this chair quick and easy. The comfort and chair features make this an ideal office chair. The good looks are a bonus. Can highly recommend and would certainly buy again.","High Quality, well-engineered.: Great overall experience. The packaging was superb, making the assembly of this chair quick and easy. The comfort and chair features make this an ideal office chair. The good looks are a bonus. Can highly recommend and would certainly buy again.",5,1.0,0,0,False,Verve Chair,,//www.branchfurniture.com/products/verve-chair,https://cdn.shopify.com/s/files/1/0124/5662/4187/products/coralherocopy_x280.jpg?v=1652368917,,,,,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,1,positive,0,not mentioned,1,positive,1,positive,0,not mentioned,0,not mentioned,1,positive,1,positive,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,0,not mentioned,0,not mentioned
2022-09-19T14:36:21.030Z,2022-09-19T14:36:21.030Z,approved,2024-11-28,Excellent Chair,Chair was easy to put together and adjust. It's very comfortable and I love the color (coral).,Excellent Chair: Chair was easy to put together and adjust. It's very comfortable and I love the color (coral).,5,1.0,0,0,False,Verve Chair,,//www.branchfurniture.com/products/verve-chair,https://cdn.shopify.com/s/files/1/0124/5662/4187/products/coralherocopy_x280.jpg?v=1652368917,,,,,0,not mentioned,1,positive,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,0,not mentioned,0,not mentioned
2022-09-19T02:13:43.840Z,2022-09-19T02:13:43.840Z,approved,2024-11-28,Very impressed,"Superior clarity of assembly and use instructions. Also ease of assembly and use. Attractive chair, comfortable as well.","Very impressed: Superior clarity of assembly and use instructions. Also ease of assembly and use. Attractive chair, comfortable as well.",5,1.0,0,0,False,Verve Chair,,//www.branchfurniture.com/products/verve-chair,https://cdn.shopify.com/s/files/1/0124/5662/4187/products/coralherocopy_x280.jpg?v=1652368917,,,,,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,0,not mentioned,0,not mentioned,1,positive,1,positive,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,0,not mentioned,0,not mentioned
2022-09-18T19:54:42.350Z,2022-09-18T19:54:42.350Z,approved,2024-11-28,INCREDIBLE!,"I am obsessed with my new Verve chair! It's gorgeous (I purchased the Coral), incredibly comfortable and took less than 10 minutes to assemble. I have been looking for a decently-affordable yet stylish ergonomic chair for a long time and I'm thrilled to have finally found THE ONE. Thank you, Branch!","INCREDIBLE!: I am obsessed with my new Verve chair! It's gorgeous (I purchased the Coral), incredibly comfortable and took less than 10 minutes to assemble. I have been looking for a decently-affordable yet stylish ergonomic chair for a long time and I'm thrilled to have finally found THE ONE. Thank you, Branch!",5,1.0,0,0,False,Verve Chair,,//www.branchfurniture.com/products/verve-chair,https://cdn.shopify.com/s/files/1/0124/5662/4187/products/coralherocopy_x280.jpg?v=1652368917,,,,,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,1,positive,0,not mentioned,0,not mentioned,1,positive,0,not mentioned,0,not mentioned,1,positive,1,positive,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,0,not mentioned,0,not mentioned
2022-09-18T19:04:06.870Z,2022-09-18T19:04:06.870Z,approved,2024-11-28,Love this chair - comfortable and cute!,Super happy with my purchase. Makes my posture while sitting so much better - and helps that it is super good looking considering its ergonomic! Highly recommend.,Love this chair - comfortable and cute!: Super happy with my purchase. Makes my posture while sitting so much better - and helps that it is super good looking considering its ergonomic! Highly recommend.,5,1.0,0,0,False,Verve Chair,,//www.branchfurniture.com/products/verve-chair,https://cdn.shopify.com/s/files/1/0124/5662/4187/products/coralherocopy_x280.jpg?v=1652368917,,,,,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,0,not mentioned,1,positive,1,positive,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,1,positive,1,positive,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,0,not mentioned,0,not mentioned
2022-09-17T21:53:17.033Z,2022-09-17T21:53:17.033Z,approved,2024-11-28,Perfect for completing my ideal WFH setup,"I love, this chair! I've hard it for a couple of weeks now and have sat in it for probably close to 30 hours now. So comfortable, so supportive. Even after sitting in it for a full day with limited breaks, I feel no stiffness in my neck or back. Shipping was also quick and assembly was a breeze. Plus this is insanely priced when looking across competitors. Such good value for the money. I highly recommend the Verve Chair to anyone in the market for a new home office chair.","Perfect for completing my ideal WFH setup: I love, this chair! I've hard it for a couple of weeks now and have sat in it for probably close to 30 hours now. So comfortable, so supportive. Even after sitting in it for a full day with limited breaks, I feel no stiffness in my neck or back. Shipping was also quick and assembly was a breeze. Plus this is insanely priced when looking across competitors. Such good value for the money. I highly recommend the Verve Chair to anyone in the market for a new home office chair.",5,1.0,0,0,False,Verve Chair,,//www.branchfurniture.com/products/verve-chair,https://cdn.shopify.com/s/files/1/0124/5662/4187/products/coralherocopy_x280.jpg?v=1652368917,,,,,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,1,positive,1,positive,1,positive,1,positive,1,positive,1,positive,0,not mentioned,1,positive,0,not mentioned,1,positive,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned
2022-09-17T19:45:52.003Z,2022-09-17T19:45:52.003Z,approved,2024-11-28,Comfortable and stylish,"Great home office chair which solid back support. I love the meshed back, as it provides both support while also breathability. Also not used to finding office chairs in white, and the brightness fits well with my home setup. Highly recommend!","Comfortable and stylish: Great home office chair which solid back support. I love the meshed back, as it provides both support while also breathability. Also not used to finding office chairs in white, and the brightness fits well with my home setup. Highly recommend!",5,1.0,0,0,False,Verve Chair,,//www.branchfurniture.com/products/verve-chair,https://cdn.shopify.com/s/files/1/0124/5662/4187/products/coralherocopy_x280.jpg?v=1652368917,,,,,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,0,not mentioned,1,positive,1,positive,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,1,positive,1,positive,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,0,not mentioned,0,not mentioned
2022-09-17T18:53:12.797Z,2022-09-17T18:53:12.797Z,approved,2024-11-28,So comfy,I'm happy I purchased this chair. It was pretty easy to put together ( although if you have someone to help align the bridge than its even easier/faster) and the chair itself is very comfortable. It says black but it look almost like a dark navy which is fine with my decore.,So comfy: I'm happy I purchased this chair. It was pretty easy to put together ( although if you have someone to help align the bridge than its even easier/faster) and the chair itself is very comfortable. It says black but it look almost like a dark navy which is fine with my decore.,5,1.0,0,0,False,Verve Chair,,//www.branchfurniture.com/products/verve-chair,https://cdn.shopify.com/s/files/1/0124/5662/4187/products/coralherocopy_x280.jpg?v=1652368917,,,,,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,1,positive,0,not mentioned,0,not mentioned,1,positive,0,not mentioned,0,not mentioned,1,positive,1,positive,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,0,not mentioned,0,not mentioned
2022-09-17T13:08:25.253Z,2022-09-17T13:08:25.253Z,approved,2024-11-28,Great chair,"The chair is great, and it was super easy for my husband to put together. He said that the assembly instructions were the best he has ever seen. Thank you!!","Great chair: The chair is great, and it was super easy for my husband to put together. He said that the assembly instructions were the best he has ever seen. Thank you!!",5,1.0,0,0,False,Verve Chair,,//www.branchfurniture.com/products/verve-chair,https://cdn.shopify.com/s/files/1/0124/5662/4187/products/coralherocopy_x280.jpg?v=1652368917,,,,,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned
2022-09-17T12:15:23.837Z,2022-09-17T12:15:23.837Z,approved,2024-11-28,Great for sitting all day,I work from home and am at my desk all day. Sitting in this chair has made a world of a difference. It is supportive and comfortable! I am very happy with the purchase.,Great for sitting all day: I work from home and am at my desk all day. Sitting in this chair has made a world of a difference. It is supportive and comfortable! I am very happy with the purchase.,5,1.0,0,0,False,Verve Chair,,//www.branchfurniture.com/products/verve-chair,https://cdn.shopify.com/s/files/1/0124/5662/4187/products/coralherocopy_x280.jpg?v=1652368917,,,,,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,1,positive,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,1,positive,1,positive,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned
2022-09-16T23:22:38.890Z,2022-09-16T23:22:38.890Z,approved,2024-11-28,Office chair,Great chair!! Love the color!,Office chair: Great chair!! Love the color!,5,1.0,0,0,False,Verve Chair,,//www.branchfurniture.com/products/verve-chair,https://cdn.shopify.com/s/files/1/0124/5662/4187/products/coralherocopy_x280.jpg?v=1652368917,,,,,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,0,not mentioned,0,not mentioned
2022-09-16T23:03:49.257Z,2022-09-16T23:03:49.257Z,approved,2024-11-28,Worth the hype,I got an Instagram ad for this chair and got it (lol). This chair is honestly so comfy and really cute. It took me about 5 min to assemble. Worth the hype,Worth the hype: I got an Instagram ad for this chair and got it (lol). This chair is honestly so comfy and really cute. It took me about 5 min to assemble. Worth the hype,5,1.0,0,0,False,Verve Chair,,//www.branchfurniture.com/products/verve-chair,https://cdn.shopify.com/s/files/1/0124/5662/4187/products/coralherocopy_x280.jpg?v=1652368917,,,,,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,1,positive,0,not mentioned,0,not mentioned,1,positive,0,not mentioned,0,not mentioned,1,positive,1,positive,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,0,not mentioned,0,not mentioned
2022-09-15T03:17:40.450Z,2022-09-15T03:17:40.450Z,approved,2024-11-28,Excellent office chair,"super comfortable, the only suggestion is the armrest should be better and I didn't come with a headrest. Excellent chair better than the knoll Regeneration I recently purchased.","Excellent office chair: super comfortable, the only suggestion is the armrest should be better and I didn't come with a headrest. Excellent chair better than the knoll Regeneration I recently purchased.",5,1.0,0,0,False,Verve Chair,,//www.branchfurniture.com/products/verve-chair,https://cdn.shopify.com/s/files/1/0124/5662/4187/products/coralherocopy_x280.jpg?v=1652368917,,,,,0,not mentioned,0,not mentioned,1,negative,1,positive,1,positive,1,positive,1,positive,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,1,positive,1,positive,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned
2022-08-29T12:35:08.263Z,2022-08-29T12:35:08.263Z,approved,2024-11-28,Transformational!,"Amazing product and has transformed my work from home experience. Easy and quick to set up on your own, comfortable, easily adjustable and I no longer have back pain at the end of the day. Sleek, modern look that I couldn’t find elsewhere. Highly recommend. Thanks Branch team!","Transformational!: Amazing product and has transformed my work from home experience. Easy and quick to set up on your own, comfortable, easily adjustable and I no longer have back pain at the end of the day. Sleek, modern look that I couldn’t find elsewhere. Highly recommend. Thanks Branch team!",5,1.0,0,0,False,Verve Chair,,//www.branchfurniture.com/products/verve-chair,https://cdn.shopify.com/s/files/1/0124/5662/4187/products/coralherocopy_x280.jpg?v=1652368917,,,,,1,positive,1,positive,0,not mentioned,1,positive,0,not mentioned,1,positive,1,positive,0,not mentioned,0,not mentioned,1,positive,0,not mentioned,1,positive,1,positive,1,positive,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,0,not mentioned,0,not mentioned
